episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
385,790.0,611,232983,0.1,0.13563099507193424,1064.4466460090002,True,False
386,1140.0,698,233681,0.1,0.12724511945886272,1068.0429885590006,True,False
387,680.0,622,234303,0.1,0.13066471204642327,1070.868088666,True,False
388,1590.0,979,235282,0.1,0.1285398679576358,1074.8584810360003,True,False
389,330.0,349,235631,0.1,0.1333097521986427,1076.383134749,True,False
390,670.0,681,236312,0.1,0.12739416915509436,1079.8902810820005,True,False
391,350.0,387,236699,0.1,0.11163417963931958,1081.6413408920002,True,False
392,850.0,725,237424,0.1,0.13533323348735224,1084.5996249280001,True,False
393,1350.0,986,238410,0.1,0.11333555975792611,1088.6703619100003,True,False
394,560.0,518,238928,0.1,0.13639831979973957,1091.216442341,True,False
395,1050.0,826,239754,0.1,0.11350059530978064,1094.9791664190002,True,False
396,1780.0,732,240486,0.1,0.12953764488258973,1097.9552139090006,True,False
397,1120.0,723,241209,0.1,0.13148601950038205,1100.8710237460004,True,False
398,370.0,446,241655,0.1,0.12346730867887402,1103.0176965360001,True,False
399,500.0,425,242080,0.1,0.10581010211015417,1105.547800467,True,False
400,730.0,930,243010,0.1,0.11822954499853197,1109.4006281739998,True,False
401,480.0,458,243468,0.1,0.13748295679688455,1113.3807905079998,True,False
402,1130.0,726,244194,0.1,0.13247142104401113,1116.701961804,True,False
403,1230.0,931,245125,0.1,0.1507547938628642,1120.8992176040006,True,False
404,620.0,598,245723,0.1,0.13089172334579013,1123.366400853,True,False
405,3920.0,1022,246745,0.1,0.14575798423175002,1127.4142725400002,True,False
406,820.0,702,247447,0.1,0.130444505832025,1130.8410246429999,True,False
407,940.0,669,248116,0.1,0.12680271295608864,1133.6539372480006,True,False
408,860.0,500,248616,0.1,0.14759983584284783,1135.6621111600002,True,False
409,1010.0,704,249320,0.1,0.1431538941423324,1138.374075835,True,False
410,510.0,435,249755,0.1,0.13011523650062304,1140.0976562480005,True,False
411,450.0,422,250177,0.1,0.11776721593484564,1142.107118497,True,False
412,340.0,375,250552,0.1,0.15566430890813787,1144.1734719110004,True,False
413,900.0,594,251146,0.1,0.1309486531048409,1146.6072730170004,True,False
414,910.0,618,251764,0.1,0.12781030689516376,1148.998822227,True,False
415,380.0,451,252215,0.1,0.13074604465093995,1150.8096029960002,True,False
416,1220.0,589,252804,0.1,0.14378359944031044,1153.132613325,True,False
417,1300.0,778,253582,0.1,0.12531244321774268,1156.9558389440003,True,False
418,700.0,546,254128,0.1,0.09988178062612993,1159.1439281369999,True,False
419,760.0,681,254809,0.1,0.12476813237675849,1161.8289507610002,True,False
420,2000.0,454,255263,0.1,0.10857298261428301,1163.668209332,True,False
421,760.0,677,255940,0.1,0.13818996768883046,1166.3314226070001,True,False
422,640.0,558,256498,0.1,0.1304663488869187,1169.2950845320006,True,False
423,1540.0,1098,257596,0.1,0.13655032387511296,1173.5304134519997,True,False
424,840.0,507,258103,0.1,0.12876768980825704,1175.554435949,True,False
425,600.0,513,258616,0.1,0.14285472221672535,1177.5933578959998,True,False
426,490.0,483,259099,0.1,0.13894939410189788,1182.413933018,True,False
427,770.0,556,259655,0.1,0.13311457766635384,1184.5798680470002,True,False
428,760.0,652,260307,0.1,0.13290669811329592,1187.1202406349998,True,False
429,980.0,735,261042,0.1,0.15102157235631478,1189.9488233180004,True,False
430,630.0,604,261646,0.1,0.14306491385183193,1192.4499575670002,True,False
431,1260.0,891,262537,0.1,0.14769627104592697,1196.5506997490006,True,False
432,1070.0,630,263167,0.1,0.12808005601926975,1198.9903438060005,True,False
433,320.0,368,263535,0.1,0.1506984038885845,1200.5220724490005,True,False
434,540.0,528,264063,0.1,0.13756078476029815,1202.746136071,True,False
435,880.0,656,264719,0.1,0.14557830380593859,1205.428603207,True,False
436,1030.0,854,265573,0.1,0.1477793082159674,1209.3807267770003,True,False
437,620.0,473,266046,0.1,0.13000110519450095,1211.2340700500004,True,False
438,600.0,456,266502,0.1,0.13002468220758856,1213.1163523320006,True,False
439,760.0,603,267105,0.1,0.15019981751822872,1215.554268157,True,False
440,1300.0,615,267720,0.1,0.1403934636044425,1217.97503138,True,False
441,860.0,592,268312,0.1,0.12593084397549564,1220.9577618140006,True,False
442,990.0,625,268937,0.1,0.16389474961667871,1223.3614785720006,True,False
443,500.0,437,269374,0.1,0.13586581260854497,1225.147526569,True,False
444,460.0,480,269854,0.1,0.17136034999663632,1227.081975435,True,False
445,1610.0,755,270609,0.1,0.14413579778065758,1229.9701023350003,True,False
446,350.0,378,270987,0.1,0.13057349004009935,1231.836133409,True,False
447,330.0,337,271324,0.1,0.13534520695752958,1233.708889551,True,False
448,1730.0,850,272174,0.1,0.1307819492341775,1236.9914907389998,True,False
449,810.0,606,272780,0.1,0.13863973716568007,1239.3611752720003,True,False
450,1290.0,1022,273802,0.1,0.13748635402789303,1243.2177515039998,True,False
451,1330.0,718,274520,0.1,0.12878203049509063,1249.617072728,True,False
452,1290.0,852,275372,0.1,0.1548284752635469,1252.8983936030004,True,False
453,590.0,558,275930,0.1,0.13547529845679407,1255.0942055700002,True,False
454,1060.0,707,276637,0.1,0.1267170154905252,1258.4413568180003,True,False
455,1370.0,834,277471,0.1,0.13800309490090093,1261.8853965860003,True,False
456,380.0,452,277923,0.1,0.16624405182304636,1263.703116749,True,False
457,780.0,664,278587,0.1,0.14277552879494,1266.2480623010001,True,False
458,620.0,643,279230,0.1,0.13863644532581665,1268.7589766860006,True,False
459,1200.0,946,280176,0.1,0.12131887082529219,1273.1849496580003,True,False
460,740.0,627,280803,0.1,0.12541982223494694,1275.599954283,True,False
461,1150.0,734,281537,0.1,0.14077373677054825,1278.4498311020002,True,False
462,750.0,718,282255,0.1,0.14601880623100524,1281.2122421560002,True,False
463,1410.0,844,283099,0.1,0.12768823751447042,1285.2187672390005,True,False
464,1270.0,1038,284137,0.1,0.13178544841133633,1289.1228086610004,True,False
465,1570.0,923,285060,0.1,0.14080492878792347,1292.620040407,True,False
466,1150.0,589,285649,0.1,0.13710489416761057,1295.2108265870006,True,False
467,640.0,657,286306,0.1,0.13757629911756006,1298.2757553180004,True,False
468,570.0,467,286773,0.1,0.12547134386741707,1300.118899435,True,False
469,600.0,622,287395,0.1,0.12582720313822068,1302.5094907180005,True,False
470,620.0,608,288003,0.1,0.1436614198487644,1304.8720585510005,True,False
471,500.0,462,288465,0.1,0.12505490352110615,1306.7578106639999,True,False
472,950.0,756,289221,0.1,0.13720377253752852,1310.3338777049998,True,False
473,600.0,573,289794,0.1,0.1240861519415687,1312.5277415490004,True,False
474,500.0,554,290348,0.1,0.14872765129686688,1314.6612056630006,True,False
475,590.0,451,290799,0.1,0.10310534331282335,1316.4572730880004,True,False
476,450.0,394,291193,0.1,0.14486784399534114,1320.2122261230002,True,False
477,2020.0,602,291795,0.1,0.14190987013901274,1323.1450461270001,True,False
478,2570.0,1168,292963,0.1,0.14813976227114461,1327.4408329980001,True,False
479,390.0,437,293400,0.1,0.12586663737893106,1329.1982344470002,True,False
480,810.0,673,294073,0.1,0.12213789635071796,1331.7148771670004,True,False
481,500.0,448,294521,0.1,0.1330188462992997,1333.8357036270004,True,False
482,910.0,618,295139,0.1,0.1300450274720788,1336.5906353530004,True,False
483,1510.0,727,295866,0.1,0.1388056591910484,1339.4200832359998,True,False
484,780.0,592,296458,0.1,0.1316332200013504,1341.7479329430003,True,False
485,860.0,723,297181,0.1,0.12419736841230432,1344.504275062,True,False
486,1030.0,769,297950,0.1,0.12386272866084862,1348.0963740890006,True,False
487,1660.0,871,298821,0.1,0.1352267195257025,1351.4026728550002,True,False
488,480.0,447,299268,0.1,0.14740531893247472,1353.1950270190005,True,False
489,550.0,523,299791,0.1,0.10962286154524638,1355.2591345510004,True,False
490,920.0,832,300623,0.1,0.1503942727845592,1358.5760210270005,True,False
491,880.0,693,301316,0.1,0.12361773576630258,1361.769447956,True,False
492,500.0,435,301751,0.1,0.12633854778552497,1363.5757299050006,True,False
493,1060.0,677,302428,0.1,0.14997422859510956,1366.1064128110006,True,False
494,1720.0,914,303342,0.1,0.14785255936971098,1369.5011313,True,False
495,470.0,417,303759,0.1,0.13125868259857482,1371.4272763000004,True,False
496,1370.0,700,304459,0.1,0.12891480006277561,1374.748354287,True,False
497,560.0,515,304974,0.1,0.14438743186147177,1376.7883370920003,True,False
498,460.0,468,305442,0.1,0.12815620662628585,1378.6734830930004,True,False
499,530.0,438,305880,0.1,0.14155537804419344,1380.4366089890004,True,False
500,610.0,518,306398,0.1,0.12892324086134285,1382.5692499780002,True,False
